,0,1
0,ACCEDE05116_272.png,0.139366596937
1,ACCEDE05116_188.png,0.260444939137
2,ACCEDE05116_209.png,0.159820556641
3,ACCEDE05116_77.png,0.323397904634
4,ACCEDE05116_241.png,0.124921172857
5,ACCEDE05116_184.png,0.249652311206
6,ACCEDE05116_160.png,0.349447339773
7,ACCEDE05116_140.png,0.313288658857
8,ACCEDE05116_164.png,0.327095270157
9,ACCEDE05116_113.png,0.290888220072
10,ACCEDE05116_1.png,0.364385604858
11,ACCEDE05116_180.png,0.25800922513
12,ACCEDE05116_135.png,0.308252751827
13,ACCEDE05116_155.png,0.395277708769
